"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)","Data Set 4:Time(s)","Data Set 4:Force(N)","Data Set 4:Respiration Rate(bpm)","Data Set 5:Time(s)","Data Set 5:Force(N)","Data Set 5:Respiration Rate(bpm)"
,,,,,,,,,160.69999999999999,6.5461959838867188,,160.69999999999999,4.2185897827148438,
,,,,,,,,,160.80000000000001,6.1246261596679688,,160.80000000000001,4.0090789794921875,
,,,,,,,,,160.90000000000001,5.6826095581054688,,160.90000000000001,3.8327865600585938,
,,,,,,,,,161,5.393890380859375,,161,3.5977249145507812,
,,,,,,,,,161.09999999999999,5.1946029663085938,,161.09999999999999,3.2374725341796875,
,,,,,,,,,161.19999999999999,5.0413055419921875,,161.19999999999999,2.8440017700195312,
,,,,,,,,,161.30000000000001,4.9212188720703125,,161.30000000000001,2.4863052368164062,
,,,,,,,,,161.40000000000001,4.8036880493164062,,161.40000000000001,2.1975860595703125,
,,,,,,,,,161.5,4.6657180786132812,,161.5,1.9931869506835938,
,,,,,,,,,161.59999999999999,4.5328598022460938,,161.59999999999999,1.806671142578125,
,,,,,,,,,161.69999999999999,4.4051055908203125,,161.69999999999999,1.6635894775390625,
,,,,,,,,,161.80000000000001,4.1496047973632812,,161.80000000000001,1.5154037475585938,
,,,,,,,,,161.90000000000001,3.8736648559570312,,161.90000000000001,1.3416595458984375,
,,,,,,,,,162,3.7280349731445312,,162,1.1832504272460938,
,,,,,,,,,162.09999999999999,3.6258316040039062,,162.09999999999999,1.109161376953125,
,,,,,,,,,162.19999999999999,3.5389633178710938,,162.19999999999999,1.042724609375,
,,,,,,,,,162.30000000000001,3.4648666381835938,,162.30000000000001,0.97629547119140625,
,,,,,,,,,162.40000000000001,3.3907699584960938,,162.40000000000001,0.93541717529296875,
,,,,,,,,,162.5,3.3243408203125,,162.5,0.87665557861328125,
